stock_id,date,open,high,low,close,volume,trading_money,trading_turnover,spread
3036A,2025-11-05,51.0,51.1,51.0,51.1,188020,9599420.0,39,0.1
3036A,2025-11-06,51.1,51.2,51.0,51.2,105200,5374440.0,33,0.1
3036A,2025-11-07,51.2,51.2,51.1,51.2,8004,409604.0,6,0.0
3036A,2025-11-10,51.2,51.2,51.2,51.2,20685,1059001.0,18,0.0
3036A,2025-11-11,51.2,51.2,51.2,51.2,53071,2717242.0,27,0.0
3036A,2025-11-12,51.2,51.3,51.2,51.3,52299,2678718.0,24,0.1
3036A,2025-11-13,51.3,51.3,51.2,51.2,32200,1650660.0,17,-0.1
3036A,2025-11-14,51.2,51.3,51.2,51.3,57032,2922038.0,29,0.1
3036A,2025-11-17,51.2,51.3,51.2,51.2,65574,3358946.0,31,-0.1
3036A,2025-11-18,51.3,51.3,51.2,51.2,48326,2477088.0,30,0.0
3036A,2025-11-19,51.2,51.3,51.2,51.3,18000,921700.0,9,0.1
3036A,2025-11-20,51.2,51.3,51.2,51.3,29358,1505862.0,19,0.0
3036A,2025-11-21,51.2,51.3,51.2,51.3,94000,4814500.0,32,0.0
3036A,2025-11-24,51.3,51.3,51.3,51.3,47100,2416229.0,18,0.0
3036A,2025-11-25,51.3,51.3,51.2,51.3,89548,4592257.0,19,0.0
3036A,2025-11-26,51.3,51.3,51.3,51.3,36000,1846800.0,9,0.0
3036A,2025-11-27,51.3,51.4,51.3,51.4,115286,5922278.0,34,0.1
3036A,2025-11-28,51.4,51.4,51.4,51.4,17137,880827.0,8,0.0
3036A,2025-12-01,51.4,51.4,51.3,51.3,38410,1973273.0,13,-0.1
3036A,2025-12-02,51.3,51.3,51.3,51.3,86046,4414164.0,54,0.0
3036A,2025-12-03,51.3,51.4,51.3,51.4,80001,4106251.0,29,0.1
3036A,2025-12-04,51.3,51.3,51.3,51.3,61000,3129300.0,36,-0.1
3036A,2025-12-05,51.3,51.4,51.3,51.3,21110,1083753.0,12,0.0
3036A,2025-12-08,51.3,51.3,51.3,51.3,55227,2833143.0,19,0.0
3036A,2025-12-09,51.3,51.4,51.3,51.4,12150,624422.0,14,0.1
3036A,2025-12-10,51.3,51.4,51.3,51.4,27000,1387600.0,16,0.0
3036A,2025-12-11,51.4,51.4,51.3,51.4,21456,1102693.0,18,0.0
3036A,2025-12-12,51.4,51.4,51.3,51.4,71035,3650700.0,23,0.0
3036A,2025-12-15,51.3,51.4,51.3,51.4,168000,8628800.0,33,0.0
3036A,2025-12-16,51.4,51.4,51.3,51.3,30208,1551189.0,12,-0.1
3036A,2025-12-17,51.4,51.4,51.3,51.3,66190,3398165.0,45,0.0
3036A,2025-12-18,51.4,51.4,51.3,51.4,125388,6435140.0,54,0.1
3036A,2025-12-19,51.4,51.4,51.3,51.4,87604,4502291.0,29,0.0
3036A,2025-12-22,51.4,51.4,51.4,51.4,121000,6219400.0,23,0.0
3036A,2025-12-23,51.4,51.4,51.3,51.3,77179,3966918.0,25,-0.1
3036A,2025-12-24,51.4,51.4,51.4,51.4,32160,1653022.0,17,0.1
3036A,2025-12-26,51.4,51.4,51.3,51.4,176001,9044451.0,36,0.0
3036A,2025-12-29,51.4,51.4,51.4,51.4,186398,9580916.0,41,0.0
3036A,2025-12-30,51.4,51.4,51.4,51.4,142198,7308995.0,29,0.0
3036A,2025-12-31,51.4,51.4,51.3,51.4,142195,7308742.0,27,0.0
3036A,2026-01-02,51.4,51.5,51.4,51.4,46547,2392573.0,28,0.0
3036A,2026-01-05,51.4,51.4,51.4,51.4,135550,6967264.0,35,0.0
3036A,2026-01-06,51.4,51.4,51.4,51.4,283327,14563010.0,30,0.0
3036A,2026-01-07,51.4,51.4,51.4,51.4,62150,3194522.0,34,0.0
3036A,2026-01-08,51.5,51.5,51.5,51.5,53274,2743608.0,27,0.1
3036A,2026-01-09,51.5,51.5,51.4,51.4,418274,21512308.0,206,-0.1
3036A,2026-01-12,51.4,51.4,51.4,51.4,223371,11481269.0,49,0.0
3036A,2026-01-13,51.4,51.5,51.4,51.4,241946,12436221.0,144,0.0
3036A,2026-01-14,51.5,51.5,51.4,51.5,323918,16650179.0,151,0.1
3036A,2026-01-15,51.5,51.5,51.4,51.4,111000,5706200.0,84,-0.1
3036A,2026-01-16,51.8,51.9,51.7,51.8,298796,15477629.0,118,0.4
3036A,2026-01-19,51.8,51.8,51.8,51.8,253643,13138715.0,190,0.0
3036A,2026-01-20,51.8,51.8,51.8,51.8,311109,16115445.0,198,0.0
3036A,2026-01-21,51.9,51.9,51.7,51.8,694900,35965244.0,540,0.0
3036A,2026-01-22,51.7,51.8,51.7,51.8,239223,12370707.0,118,0.0
3036A,2026-01-23,51.8,51.8,51.7,51.7,393431,20375184.0,125,-0.1
3036A,2026-01-26,51.8,51.8,51.7,51.8,222902,11543378.0,82,0.1
3036A,2026-01-27,51.8,51.8,51.7,51.7,136981,7083271.0,165,-0.1
3036A,2026-01-28,51.7,51.8,51.7,51.8,176821,9144138.0,150,0.1
3036A,2026-01-29,51.8,51.8,51.8,51.8,313233,16225468.0,68,0.0
3036A,2026-01-30,51.8,51.8,51.8,51.8,374091,19377909.0,96,0.0
3036A,2026-02-02,51.8,51.9,51.8,51.8,472232,24467236.0,315,0.0
3036A,2026-02-03,51.8,51.9,51.8,51.9,234547,12150131.0,201,0.1
3036A,2026-02-04,51.8,51.9,51.8,51.8,127666,6613610.0,90,-0.1
3036A,2026-02-05,51.9,51.9,51.8,51.8,168329,8726644.0,115,0.0
3036A,2026-02-06,51.9,51.9,51.8,51.9,147304,7638058.0,116,0.1
3036A,2026-02-09,51.9,51.9,51.8,51.9,1306453,67800903.0,213,0.0
3036A,2026-02-10,52.0,52.0,51.9,52.0,217190,11276767.0,120,0.1
3036A,2026-02-11,51.9,52.0,51.9,52.0,689123,35821904.0,246,0.0
