stock_id,date,open,high,low,close,volume,trading_money,trading_turnover,spread
TAIEX,2026-02-11,33086.15,33707.83,33071.67,33605.71,9640426235,699292298413.0,4234328,532.74
TAIEX,2026-02-23,33663.02,34212.38,33663.02,33773.26,13167078051,949992767170.0,5530950,167.55
TAIEX,2026-02-24,34020.71,34786.42,33987.51,34700.82,13165035947,861808912768.0,5229964,927.56
TAIEX,2026-02-25,34753.31,35521.54,34753.31,35413.07,15806158578,1020570870136.0,6229085,712.25
TAIEX,2026-02-26,35457.76,35579.34,35171.52,35414.49,15667310561,1207836722507.0,6143155,1.42
TAIEX,2026-03-02,35277.48,35345.72,34605.36,35095.09,14965963786,1014040137978.0,6762693,-319.4
TAIEX,2026-03-03,35106.22,35264.59,34323.65,34323.65,16527604581,1113233319063.0,8200698,-771.44
TAIEX,2026-03-04,34228.75,34228.75,32828.88,32828.88,17027132902,1099338575770.0,8552766,-1494.77
TAIEX,2026-03-05,33620.74,34319.68,33472.91,33672.94,11784121914,793545602327.0,4641310,844.06
TAIEX,2026-03-06,33483.94,33829.49,33322.52,33599.54,10206581156,655472934511.0,4204269,-73.4
TAIEX,2026-03-09,32354.61,32354.61,31529.36,32110.42,14457276951,868304737884.0,7216495,-1489.12
TAIEX,2026-03-10,32692.37,33256.69,32455.2,32771.87,11467681132,728225719000.0,4636839,661.45
TAIEX,2026-03-11,33128.49,34218.66,33128.49,34114.19,10994809421,693435834178.0,4225662,1342.32
TAIEX,2026-03-12,33816.15,34019.48,33458.64,33581.86,12188897294,784007384475.0,5309095,-532.33
TAIEX,2026-03-13,33215.78,33639.18,33013.46,33400.32,11310370787,752682671944.0,4964034,-181.54
TAIEX,2026-03-16,33541.25,33765.81,33278.06,33342.51,11002126725,755420348265.0,4870475,-57.81
TAIEX,2026-03-17,33380.84,34008.7,33380.84,33836.57,11052069276,846176534881.0,4935819,494.06
TAIEX,2026-03-18,33929.28,34423.66,33929.28,34348.58,11967644458,924101194833.0,5415344,512.01
TAIEX,2026-03-19,34279.12,34279.12,33663.78,33689.68,11805573077,893918756213.0,6193739,-658.9
TAIEX,2026-03-20,33719.85,33989.18,33379.24,33543.88,12643136708,1004234872968.0,5495812,-145.8
TAIEX,2026-03-23,33334.0,33334.0,32461.09,32722.5,11584224639,712578117331.0,6013649,-821.38
TAIEX,2026-03-24,33062.89,33361.46,32434.54,32612.24,9933946735,690091065536.0,4453093,-110.26
TAIEX,2026-03-25,32725.27,33705.75,32725.27,33439.11,8730340717,652340765184.0,3923172,826.87
TAIEX,2026-03-26,33575.6,33892.56,33337.62,33337.62,9461269146,766599119592.0,4497644,-101.49
TAIEX,2026-03-27,33267.25,33267.25,32669.39,33112.59,9442000840,658273529008.0,4418506,-225.03
TAIEX,2026-03-30,33009.68,33009.68,32326.37,32518.16,9871214148,678152191949.0,4883052,-594.43
TAIEX,2026-03-31,32419.0,32453.38,31705.99,31722.99,12232062739,882453969577.0,6087905,-795.17
TAIEX,2026-04-01,31892.33,33182.22,31892.33,33174.82,9341757628,652608970719.0,3610783,1451.83
TAIEX,2026-04-02,33218.02,33497.58,32516.94,32572.43,10200475573,702608705100.0,4542142,-602.39
TAIEX,2026-04-07,32671.52,33264.22,32671.52,33229.82,8303716897,584692254383.0,3658892,657.39
TAIEX,2026-04-08,33379.5,34761.38,33379.5,34761.38,12873431242,894100450046.0,4818400,1531.56
TAIEX,2026-04-09,34779.96,34884.45,34617.34,34861.16,11946350818,872275954561.0,4973996,99.78
TAIEX,2026-04-10,34950.87,35417.83,34950.87,35417.83,12583637569,871808149506.0,5134614,556.67
TAIEX,2026-04-13,35422.91,35552.49,35261.73,35457.29,10803404429,805701457540.0,4826602,39.46
TAIEX,2026-04-14,35584.09,36341.44,35584.09,36296.12,13673749935,1017277556839.0,5763701,838.83
TAIEX,2026-04-15,36369.11,37064.16,36369.11,36722.14,13942183786,1025905609552.0,5876990,426.02
TAIEX,2026-04-16,36759.53,37135.55,36751.09,37132.02,13029813066,927314900440.0,5339093,409.88
TAIEX,2026-04-17,37145.66,37145.66,36776.28,36804.34,13629149036,985525733386.0,5846037,-327.68
TAIEX,2026-04-20,36850.24,37344.5,36850.24,36958.8,13563808775,960963966853.0,5668981,154.46
TAIEX,2026-04-21,37051.25,37781.83,37051.25,37605.11,13267924991,1021704705351.0,5502059,646.31
TAIEX,2026-04-22,37627.2,38096.88,37623.38,37878.47,13042520832,979876044142.0,5580550,273.36
TAIEX,2026-04-23,37971.69,38921.95,37164.44,37714.15,18953441032,1460103003620.0,8290664,-164.32
TAIEX,2026-04-24,37862.65,38989.94,37862.65,38932.4,12886151833,1081153827550.0,5531300,1218.25
TAIEX,2026-04-27,39858.19,40194.92,39607.74,39616.63,14212315987,1248027623513.0,6067624,684.23
TAIEX,2026-04-28,39531.93,40101.23,39521.73,39521.73,10641033425,1057488155712.0,5188775,-94.9
TAIEX,2026-04-29,39176.24,39548.18,38896.3,39303.5,10197192638,915272695535.0,4871239,-218.23
TAIEX,2026-04-30,39571.46,39848.22,38926.63,38926.63,11446952929,1074901891496.0,5412960,-376.87
TAIEX,2026-05-04,39228.39,40755.52,39228.39,40705.14,12395796663,1051315643566.0,5275383,1778.51
