stock_id,date,open,high,low,close,volume,trading_money,trading_turnover,spread
1233,2025-12-11,32.25,32.25,31.9,31.9,31411,1008629.0,30,-0.25
1233,2025-12-12,32.2,32.2,32.05,32.1,5301,170251.0,8,0.2
1233,2025-12-15,32.15,32.15,32.15,32.15,3973,127256.0,19,0.05
1233,2025-12-16,31.85,32.1,31.85,31.9,17915,572162.0,20,-0.25
1233,2025-12-17,31.9,31.9,31.85,31.85,8641,275395.0,15,-0.05
1233,2025-12-18,32.1,32.1,32.05,32.1,14008,449604.0,11,0.25
1233,2025-12-19,32.1,32.1,31.8,31.8,7033,224541.0,10,-0.3
1233,2025-12-22,31.8,31.85,31.8,31.85,4327,137520.0,8,0.05
1233,2025-12-23,31.85,31.85,31.85,31.85,2001,63731.0,2,0.0
1233,2025-12-24,31.9,31.9,31.8,31.8,10100,321790.0,6,-0.05
1233,2025-12-26,32.05,32.1,32.05,32.1,3601,115251.0,8,0.3
1233,2025-12-29,31.9,32.0,31.9,32.0,5102,162983.0,6,-0.1
1233,2025-12-30,31.65,32.05,31.65,32.05,20130,642990.0,26,0.05
1233,2025-12-31,32.0,32.1,32.0,32.1,12279,393752.0,19,0.05
1233,2026-01-02,32.1,32.15,32.05,32.15,12170,390726.0,22,0.05
1233,2026-01-05,32.2,32.2,32.0,32.1,36467,1169256.0,30,-0.05
1233,2026-01-06,32.2,32.2,32.05,32.05,47045,1509492.0,24,-0.05
1233,2026-01-07,31.95,32.1,31.95,32.05,15984,511604.0,35,0.0
1233,2026-01-08,31.9,32.05,31.8,31.95,15318,489495.0,16,-0.1
1233,2026-01-09,31.95,32.15,31.95,32.15,31368,1007360.0,22,0.2
1233,2026-01-12,32.15,32.2,32.1,32.2,17753,570555.0,18,0.05
1233,2026-01-13,32.2,32.25,32.2,32.2,12849,413666.0,17,0.0
1233,2026-01-14,32.2,32.3,32.2,32.3,16774,541193.0,21,0.1
1233,2026-01-15,32.2,32.3,32.15,32.3,15001,482982.0,11,0.0
1233,2026-01-16,32.3,32.35,32.3,32.35,13234,427947.0,40,0.05
1233,2026-01-19,32.35,32.35,32.3,32.35,17072,552075.0,14,0.0
1233,2026-01-20,32.3,32.35,32.3,32.35,19151,619277.0,22,0.0
1233,2026-01-21,32.45,32.5,32.15,32.2,42035,1358475.0,41,-0.15
1233,2026-01-22,32.1,32.3,32.1,32.3,10005,322266.0,11,0.1
1233,2026-01-23,32.3,32.3,32.2,32.2,23118,745779.0,19,-0.1
1233,2026-01-26,32.2,32.3,32.1,32.1,35047,1129111.0,25,-0.1
1233,2026-01-27,32.2,32.25,32.2,32.25,10658,343484.0,24,0.15
